"Orig","Dest","DrivingMiles","EuclidMiles","price","TransBay"
"WCRK","12TH",0,14.1632585137891,3.4,"FALSE"
"WCRK","16TH",0,23.4348722782384,5.15,"TRUE"
"WCRK","19TH",0,13.840769004137,3.4,"FALSE"
"WCRK","24TH",0,24.320759314914,5.2,"TRUE"
"WCRK","ASHB",0,14.1233695713494,3.3,"FALSE"
"WCRK","BALB",0,26.9547902933038,5.45,"TRUE"
"WCRK","BAYF",0,25.0158967127402,4.2,"FALSE"
"WCRK","CAST",0,27.8622556670777,4.5,"FALSE"
"WCRK","CIVC",0,22.3855666847316,5.1,"TRUE"
"WCRK","COLM",0,30.0587430890933,5.5,"TRUE"
"WCRK","COLS",0,19.5128970534283,3.7,"FALSE"
"WCRK","CONC",0,5.14497289394066,1.85,"FALSE"
"WCRK","DALY",0,28.568971821843,5.55,"TRUE"
"WCRK","DBRK",0,15.2888714814592,3.4,"FALSE"
"WCRK","DELN",0,20.2019254842811,3.8,"FALSE"
"WCRK","DUBL",0,37.4930711338811,5.55,"FALSE"
"WCRK","EMBR",0,21.0712348607483,5.1,"TRUE"
"WCRK","FRMT",0,37.7776597424875,5.6,"FALSE"
"WCRK","FTVL",0,17.4454196947879,3.55,"FALSE"
"WCRK","GLEN",0,25.9051082215599,5.35,"TRUE"
"WCRK","HAYW",0,27.8371495931967,4.5,"FALSE"
"WCRK","LAFY",0,3.19455548548919,1.85,"FALSE"
"WCRK","LAKE",0,14.7011190244889,3.4,"FALSE"
"WCRK","MCAR",0,12.4203982610038,3.3,"FALSE"
"WCRK","MLBR",0,37.3794103183574,6.25,"TRUE"
"WCRK","MONT",0,21.4331893449356,5.1,"TRUE"
"WCRK","NBRK",0,16.1789527445931,3.45,"FALSE"
"WCRK","NCON",0,7.19694685145994,1.85,"FALSE"
"WCRK","ORIN",0,6.63368568744665,1.85,"FALSE"
"WCRK","PHIL",0,1.68996149878479,1.85,"FALSE"
"WCRK","PITT",0,11.6641922719967,1.85,"FALSE"
"WCRK","PLZA",0,18.3591642065722,3.6,"FALSE"
"WCRK","POWL",0,21.8521225393714,5.1,"TRUE"
"WCRK","RICH",0,22.3103035971873,3.95,"FALSE"
"WCRK","ROCK",0,11.0208124023207,3.1,"FALSE"
"WCRK","SANL",0,22.4395224456027,4,"FALSE"
"WCRK","SBRN",0,34.3048313965804,5.95,"TRUE"
"WCRK","SFIA",0,36.2881390334273,10.4,"TRUE"
"WCRK","SHAY",0,30.8052119995109,4.8,"FALSE"
"WCRK","SSAN",0,31.9193123566788,5.7,"TRUE"
"WCRK","UCTY",0,34.5170557430544,5.25,"FALSE"
"WCRK","WCRK",0,0,5.55,"FALSE"
"WCRK","WDUB",0,35.9675696056561,5.4,"FALSE"
"WCRK","WOAK",0,15.4225879892806,3.5,"FALSE"
"WDUB","12TH",0,21.8043110918669,4.1,"FALSE"
"WDUB","16TH",0,30.9400048555864,5.85,"TRUE"
"WDUB","19TH",0,22.1268006015189,4.1,"FALSE"
"WDUB","24TH",0,31.825891892262,5.9,"TRUE"
"WDUB","ASHB",0,25.2501426549976,4.3,"FALSE"
"WDUB","BALB",0,34.4599228706519,6.1,"TRUE"
"WDUB","BAYF",0,10.9516728929158,1.85,"FALSE"
"WDUB","CAST",0,8.10531393857841,1.85,"FALSE"
"WDUB","CIVC",0,29.8906992620796,5.75,"TRUE"
"WDUB","COLM",0,37.5638756664413,6.2,"TRUE"
"WDUB","COLS",0,16.4546725522278,3.65,"FALSE"
"WDUB","CONC",0,41.1125424995965,5.95,"FALSE"
"WDUB","DALY",0,36.0741043991911,6.2,"TRUE"
"WDUB","DBRK",0,26.4156445651074,4.4,"FALSE"
"WDUB","DELN",0,31.3286985679293,4.8,"FALSE"
"WDUB","DUBL",0,1.52550152822504,1.85,"FALSE"
"WDUB","EMBR",0,28.5763674380964,5.75,"TRUE"
"WDUB","FRMT",0,23.7134359226632,4.5,"FALSE"
"WDUB","FTVL",0,18.522149910868,3.85,"FALSE"
"WDUB","GLEN",0,33.410240798908,6.05,"TRUE"
"WDUB","HAYW",0,13.7729257733723,3.45,"FALSE"
"WDUB","LAFY",0,32.7730141201667,5.05,"FALSE"
"WDUB","LAKE",0,21.266450581167,4.1,"FALSE"
"WDUB","MCAR",0,23.547171344652,4.2,"FALSE"
"WDUB","MLBR",0,44.8845428957055,6.95,"TRUE"
"WDUB","MONT",0,28.9383219222837,5.75,"TRUE"
"WDUB","NBRK",0,27.3057258282413,4.45,"FALSE"
"WDUB","NCON",0,43.1645164571158,6.15,"FALSE"
"WDUB","ORIN",0,29.3338839182093,4.7,"FALSE"
"WDUB","PHIL",0,37.6575311044407,5.55,"FALSE"
"WDUB","PITT",0,47.6317618776525,6.65,"FALSE"
"WDUB","PLZA",0,29.4859372902204,4.65,"FALSE"
"WDUB","POWL",0,29.3572551167194,5.75,"TRUE"
"WDUB","RICH",0,33.4370766808355,5,"FALSE"
"WDUB","ROCK",0,24.9467572033352,4.2,"FALSE"
"WDUB","SANL",0,13.5280471600532,3.4,"FALSE"
"WDUB","SBRN",0,41.8099639739284,6.6,"TRUE"
"WDUB","SFIA",0,43.7932716107754,11.1,"TRUE"
"WDUB","SHAY",0,16.7409881796865,3.7,"FALSE"
"WDUB","SSAN",0,39.4244449340269,6.35,"TRUE"
"WDUB","UCTY",0,20.4528319232301,4.2,"FALSE"
"WDUB","WCRK",0,35.9675696056559,5.4,"FALSE"
"WDUB","WDUB",0,0,5.55,"FALSE"
"WDUB","WOAK",0,22.9277205666287,4.2,"FALSE"
"WOAK","12TH",0,1.25932947549149,1.85,"FALSE"
"WOAK","16TH",0,8.01228428895774,3.35,"TRUE"
"WOAK","19TH",0,1.58181898514346,1.85,"FALSE"
"WOAK","24TH",0,8.89817132563334,3.4,"TRUE"
"WOAK","ASHB",0,4.7051610386222,1.85,"FALSE"
"WOAK","BALB",0,11.5322023040232,3.8,"TRUE"
"WOAK","BAYF",0,11.9760476737129,2.95,"FALSE"
"WOAK","CAST",0,14.8224066280504,3.3,"FALSE"
"WOAK","CIVC",0,6.96297869545094,3.1,"TRUE"
"WOAK","COLM",0,14.6361550998126,3.95,"TRUE"
"WOAK","COLS",0,6.47304801440098,2.1,"FALSE"
"WOAK","CONC",0,20.5675608832211,4.05,"FALSE"
"WOAK","DALY",0,13.1463838325624,4,"TRUE"
"WOAK","DBRK",0,5.87066294873196,1.95,"FALSE"
"WOAK","DELN",0,10.7837169515539,2.6,"FALSE"
"WOAK","DUBL",0,24.4532220948538,4.35,"FALSE"
"WOAK","EMBR",0,5.64864687146771,3.1,"TRUE"
"WOAK","FRMT",0,24.7378107034603,4.4,"FALSE"
"WOAK","FTVL",0,4.40557065576057,1.85,"FALSE"
"WOAK","GLEN",0,10.4825202322793,3.65,"TRUE"
"WOAK","HAYW",0,14.7973005541694,3.3,"FALSE"
"WOAK","LAFY",0,12.2280325037913,3.15,"FALSE"
"WOAK","LAKE",0,1.66126998546165,1.85,"FALSE"
"WOAK","MCAR",0,3.00218972827659,1.85,"FALSE"
"WOAK","MLBR",0,21.9568223290768,4.7,"TRUE"
"WOAK","MONT",0,6.010601355655,3.1,"TRUE"
"WOAK","NBRK",0,6.76074421186589,2.05,"FALSE"
"WOAK","NCON",0,22.6195348407404,4.25,"FALSE"
"WOAK","ORIN",0,8.78890230183391,2.55,"FALSE"
"WOAK","PHIL",0,17.1125494880653,3.65,"FALSE"
"WOAK","PITT",0,27.0867802612771,4.75,"FALSE"
"WOAK","PLZA",0,8.94095567384499,2.35,"FALSE"
"WOAK","POWL",0,6.42953455009073,3.1,"TRUE"
"WOAK","RICH",0,12.8920950644601,2.95,"FALSE"
"WOAK","ROCK",0,4.40177558695984,1.85,"FALSE"
"WOAK","SANL",0,9.39967340657538,2.55,"FALSE"
"WOAK","SBRN",0,18.8822434072997,4.4,"TRUE"
"WOAK","SFIA",0,20.8655510441467,8.85,"TRUE"
"WOAK","SHAY",0,17.7653629604836,3.6,"FALSE"
"WOAK","SSAN",0,16.4967243673982,4.15,"TRUE"
"WOAK","UCTY",0,21.4772067040272,4.05,"FALSE"
"WOAK","WCRK",0,15.4225879892805,3.5,"FALSE"
"WOAK","WDUB",0,22.9277205666288,4.2,"FALSE"
"WOAK","WOAK",0,0,5.55,"FALSE"
