Station Pair ID,From,To,Miles, Fare ,Self,Airport,FromBaySide,ToBaySide,TransBay,SanMateo
1192,North Berkeley,Powell,12.01,3.75,0,0,E,W,1,0
1193,North Berkeley,Richmond,7.56,1.75,0,0,E,E,0,0
1194,North Berkeley,Rockridge,3.77,1.75,0,0,E,E,0,0
1195,North Berkeley,San Bruno,23.62,4.6,0,0,E,W,1,1
1196,North Berkeley,SFIA,24.52,8.85,0,1,E,W,1,0
1197,North Berkeley,San Leandro,17.07,2.9,0,0,E,E,0,0
1198,North Berkeley,South Hayward,25.84,3.65,0,0,E,E,0,0
1199,North Berkeley,South SF,22.95,4.35,0,0,E,W,1,1
1200,North Berkeley,Union City,29.22,4.1,0,0,E,E,0,0
1201,North Berkeley,Walnut Creek,16.15,3.25,0,0,E,E,0,0
1202,North Berkeley,West Dublin,30.51,4.25,0,0,E,E,0,0
1203,North Berkeley,West Oakland,6.61,1.95,0,0,E,E,0,0
1204,North Concord,12th St.,24.24,3.9,0,0,E,E,0,0
1205,North Concord,16th St.,32.97,5.6,0,0,E,W,1,0
1206,North Concord,19th St.,23.71,3.9,0,0,E,E,0,0
1207,North Concord,24th St.,34.11,5.65,0,0,E,W,1,0
1208,North Concord,Ashby,22.47,3.9,0,0,E,E,0,0
1209,North Concord,Balboa Park,36.72,5.85,0,0,E,W,1,0
1210,North Concord,Bay Fair,37.64,4.7,0,0,E,E,0,0
1211,North Concord,Castro Valley,33.87,4.95,0,0,E,E,0,0
1212,North Concord,Civic Center,31.68,5.55,0,0,E,W,1,0
1213,North Concord,Coliseum,30.41,4.25,0,0,E,E,0,0
1214,North Concord,Colma,39.69,5.95,0,0,E,W,1,1
1215,North Concord,Concord,2.92,1.75,0,0,E,E,0,0
1216,North Concord,Daly City,38.76,5.95,0,0,E,W,1,1
1217,North Concord,Berkeley,23.44,3.9,0,0,E,E,0,0
1218,North Concord,Dublin/Pleasanton,26.73,6,0,0,E,E,0,0
1219,North Concord,El Cerrito del Norte,24.11,4.3,0,0,E,E,0,0
1220,North Concord,El Cerrito Plaza,26.47,4.15,0,0,E,E,0,0
1221,North Concord,Embarcadero,30.94,5.55,0,0,E,W,1,0
1222,North Concord,Fremont,42.29,6,0,0,E,E,0,0
1223,North Concord,Fruitvale,28.11,4.05,0,0,E,E,0,0
1224,North Concord,Glen Park,35.85,5.8,0,0,E,W,1,0
1225,North Concord,Hayward,35.49,4.95,0,0,E,E,0,0
1226,North Concord,Lafayette,12.07,2.8,0,0,E,E,0,0
1227,North Concord,Lake Merritt,25.16,3.9,0,0,E,E,0,0
1228,North Concord,MacArthur,22.11,3.9,0,0,E,E,0,0
1229,North Concord,Millbrae,44.44,6.65,0,0,E,W,1,1
1230,North Concord,Montgomery,31.41,5.55,0,0,E,W,1,0
1231,North Concord,North Berkeley,29.09,3.95,0,0,E,E,0,0
1232,North Concord,Orinda,16.01,3.25,0,0,E,E,0,0
1233,North Concord,Pittsburg/Bay Pt,5.67,1.75,0,0,E,E,0,0
1234,North Concord,Pleasant Hill,7.41,1.75,0,0,E,E,0,0
1235,North Concord,Powell,31.4,5.55,0,0,E,W,1,0
1236,North Concord,Richmond,24.42,4.45,0,0,E,E,0,0
1237,North Concord,Rockridge,20.5,3.75,0,0,E,E,0,0
1238,North Concord,San Bruno,43.01,6.35,0,0,E,W,1,1
1239,North Concord,SFIA,43.91,10.6,0,1,E,W,1,0
1240,North Concord,San Leandro,33.54,4.5,0,0,E,E,0,0
1241,North Concord,South Hayward,43.87,5.25,0,0,E,E,0,0
1242,North Concord,South SF,42.34,6.1,0,0,E,W,1,1
1243,North Concord,Union City,43.69,5.7,0,0,E,E,0,0
1244,North Concord,Walnut Creek,8.75,1.75,0,0,E,E,0,0
1245,North Concord,West Dublin,25.28,5.85,0,0,E,E,0,0
1246,North Concord,West Oakland,25.22,4.05,0,0,E,E,0,0
1247,Orinda,12th St.,9.08,2.2,0,0,E,E,0,0
1248,Orinda,16th St.,17.81,4.25,0,0,E,W,1,0
1249,Orinda,19th St.,8.56,2.2,0,0,E,E,0,0
1250,Orinda,24th St.,18.95,4.3,0,0,E,W,1,0
1251,Orinda,Ashby,7.32,2.15,0,0,E,E,0,0
1252,Orinda,Balboa Park,21.56,4.5,0,0,E,W,1,0
1253,Orinda,Bay Fair,17.51,3.35,0,0,E,E,0,0
1254,Orinda,Castro Valley,19.72,3.6,0,0,E,E,0,0
1255,Orinda,Civic Center,16.53,4.15,0,0,E,W,1,0
1256,Orinda,Coliseum,15.25,2.85,0,0,E,E,0,0
1257,Orinda,Colma,24.54,4.55,0,0,E,W,1,1
1258,Orinda,Concord,13.6,1.75,0,0,E,E,0,0
1259,Orinda,Daly City,23.6,4.6,0,0,E,W,1,1
1260,Orinda,Berkeley,8.29,2.3,0,0,E,E,0,0
1261,Orinda,Dublin/Pleasanton,24.57,4.6,0,0,E,E,0,0
1262,Orinda,El Cerrito del Norte,15.84,2.95,0,0,E,E,0,0
1263,Orinda,El Cerrito Plaza,14.52,2.7,0,0,E,E,0,0
1264,Orinda,Embarcadero,15.79,4.15,0,0,E,W,1,0
1265,Orinda,Fremont,40.14,4.6,0,0,E,E,0,0
1266,Orinda,Fruitvale,12.96,2.5,0,0,E,E,0,0
1267,Orinda,Glen Park,20.7,4.4,0,0,E,W,1,0
1268,Orinda,Hayward,20.16,3.6,0,0,E,E,0,0
1269,Orinda,Lafayette,4.51,1.75,0,0,E,E,0,0
1270,Orinda,Lake Merritt,10,2.2,0,0,E,E,0,0
1271,Orinda,MacArthur,6.95,1.75,0,0,E,E,0,0
1272,Orinda,Millbrae,29.29,5.3,0,0,E,W,1,1
1273,Orinda,Montgomery,16.26,4.15,0,0,E,W,1,0
1274,Orinda,North Berkeley,12.82,2.4,0,0,E,E,0,0
1275,Orinda,North Concord,16.06,3.25,0,0,E,E,0,0
1276,Orinda,Pittsburg/Bay Pt,20.54,3.7,0,0,E,E,0,0
1277,Orinda,Pleasant Hill,9.39,1.75,0,0,E,E,0,0
1278,Orinda,Powell,16.25,4.15,0,0,E,W,1,0
1279,Orinda,Richmond,17.39,3.1,0,0,E,E,0,0
1280,Orinda,Rockridge,5.35,1.75,0,0,E,E,0,0
1281,Orinda,San Bruno,27.85,5,0,0,E,W,1,1
1282,Orinda,SFIA,28.76,9.2,0,1,E,W,1,0
1283,Orinda,San Leandro,18.39,3.1,0,0,E,E,0,0
1284,Orinda,South Hayward,27.16,3.85,0,0,E,E,0,0
1285,Orinda,South SF,27.18,4.75,0,0,E,W,1,1
1286,Orinda,Union City,30.54,4.3,0,0,E,E,0,0
1287,Orinda,Walnut Creek,7.72,1.75,0,0,E,E,0,0
1288,Orinda,West Dublin,23.12,4.45,0,0,E,E,0,0
1289,Orinda,West Oakland,10.07,2.4,0,0,E,E,0,0
1290,Pittsburg/Bay Pt,12th St.,28.84,4.4,0,0,E,E,0,0
1291,Pittsburg/Bay Pt,16th St.,37.57,6.1,0,0,E,W,1,0
1292,Pittsburg/Bay Pt,19th St.,28.31,4.4,0,0,E,E,0,0
1293,Pittsburg/Bay Pt,24th St.,38.7,6.15,0,0,E,W,1,0
1294,Pittsburg/Bay Pt,Ashby,27.07,4.35,0,0,E,E,0,0
1295,Pittsburg/Bay Pt,Balboa Park,41.31,6.3,0,0,E,W,1,0
1296,Pittsburg/Bay Pt,Bay Fair,42.24,5.2,0,0,E,E,0,0
1297,Pittsburg/Bay Pt,Castro Valley,38.47,5.45,0,0,E,E,0,0
1298,Pittsburg/Bay Pt,Civic Center,36.28,6,0,0,E,W,1,0
1299,Pittsburg/Bay Pt,Coliseum,35,4.7,0,0,E,E,0,0
1300,Pittsburg/Bay Pt,Colma,44.29,6.4,0,0,E,W,1,1
1301,Pittsburg/Bay Pt,Concord,7.83,1.75,0,0,E,E,0,0
1302,Pittsburg/Bay Pt,Daly City,43.36,6.45,0,0,E,W,1,1
1303,Pittsburg/Bay Pt,Berkeley,28.04,4.4,0,0,E,E,0,0
1304,Pittsburg/Bay Pt,Dublin/Pleasanton,31.33,6.45,0,0,E,E,0,0
1305,Pittsburg/Bay Pt,El Cerrito del Norte,28.27,4.75,0,0,E,E,0,0
1306,Pittsburg/Bay Pt,El Cerrito Plaza,30.63,4.6,0,0,E,E,0,0
1307,Pittsburg/Bay Pt,Embarcadero,35.54,6,0,0,E,W,1,0
1308,Pittsburg/Bay Pt,Fremont,46.89,6.45,0,0,E,E,0,0
1309,Pittsburg/Bay Pt,Fruitvale,32.71,4.5,0,0,E,E,0,0
1310,Pittsburg/Bay Pt,Glen Park,40.45,6.25,0,0,E,W,1,0
1311,Pittsburg/Bay Pt,Hayward,40.08,5.45,0,0,E,E,0,0
1312,Pittsburg/Bay Pt,Lafayette,16.66,3.4,0,0,E,E,0,0
1313,Pittsburg/Bay Pt,Lake Merritt,29.75,4.4,0,0,E,E,0,0
1314,Pittsburg/Bay Pt,MacArthur,26.7,4.35,0,0,E,E,0,0
1315,Pittsburg/Bay Pt,Millbrae,49.04,7.15,0,0,E,W,1,1
1316,Pittsburg/Bay Pt,Montgomery,36.01,6,0,0,E,W,1,0
1317,Pittsburg/Bay Pt,North Berkeley,33.26,4.45,0,0,E,E,0,0
1318,Pittsburg/Bay Pt,North Concord,5.75,1.75,0,0,E,E,0,0
1319,Pittsburg/Bay Pt,Orinda,20.61,3.7,0,0,E,E,0,0
1320,Pittsburg/Bay Pt,Pleasant Hill,12,1.75,0,0,E,E,0,0
1321,Pittsburg/Bay Pt,Powell,36,6,0,0,E,W,1,0
1322,Pittsburg/Bay Pt,Richmond,28.58,4.95,0,0,E,E,0,0
1323,Pittsburg/Bay Pt,Rockridge,25.1,4.25,0,0,E,E,0,0
1324,Pittsburg/Bay Pt,San Bruno,47.61,6.85,0,0,E,W,1,1
1325,Pittsburg/Bay Pt,SFIA,48.51,11.05,0,1,E,W,1,0
1326,Pittsburg/Bay Pt,San Leandro,38.14,4.95,0,0,E,E,0,0
1327,Pittsburg/Bay Pt,South Hayward,48.47,5.7,0,0,E,E,0,0
1328,Pittsburg/Bay Pt,South SF,46.94,6.6,0,0,E,W,1,1
1329,Pittsburg/Bay Pt,Union City,48.28,6.15,0,0,E,E,0,0
1330,Pittsburg/Bay Pt,Walnut Creek,13.34,1.75,0,0,E,E,0,0
1331,Pittsburg/Bay Pt,West Dublin,29.87,6.3,0,0,E,E,0,0
1332,Pittsburg/Bay Pt,West Oakland,29.82,4.5,0,0,E,E,0,0
1333,Pleasant Hill,12th St.,18.15,3.35,0,0,E,E,0,0
1334,Pleasant Hill,16th St.,26.88,5.05,0,0,E,W,1,0
1335,Pleasant Hill,19th St.,17.62,3.35,0,0,E,E,0,0
1336,Pleasant Hill,24th St.,28.02,5.1,0,0,E,W,1,0
1337,Pleasant Hill,Ashby,16.38,3.3,0,0,E,E,0,0
1338,Pleasant Hill,Balboa Park,30.63,5.3,0,0,E,W,1,0
1339,Pleasant Hill,Bay Fair,31.55,4.15,0,0,E,E,0,0
1340,Pleasant Hill,Castro Valley,27.78,4.4,0,0,E,E,0,0
1341,Pleasant Hill,Civic Center,25.59,5,0,0,E,W,1,0
1342,Pleasant Hill,Coliseum,24.32,3.65,0,0,E,E,0,0
1343,Pleasant Hill,Colma,33.6,5.4,0,0,E,W,1,1
1344,Pleasant Hill,Concord,4.85,1.75,0,0,E,E,0,0
1345,Pleasant Hill,Daly City,32.67,5.4,0,0,E,W,1,1
1346,Pleasant Hill,Berkeley,17.35,3.35,0,0,E,E,0,0
1347,Pleasant Hill,Dublin/Pleasanton,20.64,5.4,0,0,E,E,0,0
1348,Pleasant Hill,El Cerrito del Norte,26.03,3.75,0,0,E,E,0,0
1349,Pleasant Hill,El Cerrito Plaza,23.59,3.6,0,0,E,E,0,0
1350,Pleasant Hill,Embarcadero,24.85,5,0,0,E,W,1,0
1351,Pleasant Hill,Fremont,36.2,5.45,0,0,E,E,0,0
1352,Pleasant Hill,Fruitvale,22.02,3.5,0,0,E,E,0,0
1353,Pleasant Hill,Glen Park,29.76,5.25,0,0,E,W,1,0
1354,Pleasant Hill,Hayward,29.39,4.4,0,0,E,E,0,0
1355,Pleasant Hill,Lafayette,5.97,1.75,0,0,E,E,0,0
1356,Pleasant Hill,Lake Merritt,19.07,3.35,0,0,E,E,0,0
1357,Pleasant Hill,MacArthur,16.01,3.3,0,0,E,E,0,0
1358,Pleasant Hill,Millbrae,38.35,6.1,0,0,E,W,1,1
1359,Pleasant Hill,Montgomery,25.32,5,0,0,E,W,1,0
1360,Pleasant Hill,North Berkeley,21.88,3.4,0,0,E,E,0,0
1361,Pleasant Hill,North Concord,7.31,1.75,0,0,E,E,0,0
1362,Pleasant Hill,Orinda,9.92,1.75,0,0,E,E,0,0
1363,Pleasant Hill,Pittsburg/Bay Pt,11.8,1.75,0,0,E,E,0,0
1364,Pleasant Hill,Powell,25.31,5,0,0,E,W,1,0
1365,Pleasant Hill,Richmond,26.33,3.95,0,0,E,E,0,0
1366,Pleasant Hill,Rockridge,14.41,3.15,0,0,E,E,0,0
1367,Pleasant Hill,San Bruno,36.92,5.8,0,0,E,W,1,1
1368,Pleasant Hill,SFIA,37.82,10.05,0,1,E,W,1,0
1369,Pleasant Hill,San Leandro,27.45,3.95,0,0,E,E,0,0
1370,Pleasant Hill,South Hayward,37.78,4.7,0,0,E,E,0,0
1371,Pleasant Hill,South SF,36.25,5.55,0,0,E,W,1,1
1372,Pleasant Hill,Union City,37.6,5.15,0,0,E,E,0,0
1373,Pleasant Hill,Walnut Creek,2.13,1.75,0,0,E,E,0,0
1374,Pleasant Hill,West Dublin,19.19,5.25,0,0,E,E,0,0
1375,Pleasant Hill,West Oakland,19.13,3.5,0,0,E,E,0,0
1376,Powell,12th St.,10.73,3.15,0,0,W,E,1,0
1377,Powell,16th St.,1.92,1.75,0,0,W,W,0,0
1378,Powell,19th St.,10.2,3.15,0,0,W,E,1,0
1379,Powell,24th St.,4.04,1.75,0,0,W,W,0,0
1380,Powell,Ashby,10.63,3.55,0,0,W,E,1,0
1381,Powell,Balboa Park,6.65,1.8,0,0,W,W,0,0
1382,Powell,Bay Fair,22.66,4.35,0,0,W,E,1,0
1383,Powell,Castro Valley,24.87,4.6,0,0,W,E,1,0
1384,Powell,Civic Center,0.44,1.75,0,0,W,W,0,0
1385,Powell,Coliseum,16.26,3.85,0,0,W,E,1,0
1386,Powell,Colma,9.63,3.3,0,0,W,W,0,1
1387,Powell,Concord,29,5.35,0,0,W,E,1,0
1388,Powell,Daly City,8.7,3,0,0,W,W,0,1
1389,Powell,Berkeley,12.32,3.7,0,0,W,E,1,0
1390,Powell,Dublin/Pleasanton,34.83,5.65,0,0,W,E,1,0
1391,Powell,El Cerrito del Norte,14.85,4.1,0,0,W,E,1,0
1392,Powell,El Cerrito Plaza,13.53,3.95,0,0,W,E,1,0
1393,Powell,Embarcadero,0.74,1.75,0,0,W,W,0,0
1394,Powell,Fremont,37.31,5.65,0,0,W,E,1,0
1395,Powell,Fruitvale,13.97,3.55,0,0,W,E,1,0
1396,Powell,Glen Park,5.79,1.75,0,0,W,W,0,0
1397,Powell,Hayward,24.83,4.6,0,0,W,E,1,0
1398,Powell,Lafayette,19.92,4.5,0,0,W,E,1,0
1399,Powell,Lake Merritt,11.65,3.15,0,0,W,E,1,0
1400,Powell,MacArthur,9.26,3.35,0,0,W,E,1,0
1401,Powell,Millbrae,14.38,4.3,0,0,W,W,0,1
1402,Powell,Montgomery,0.41,1.75,0,0,W,W,0,0
1403,Powell,North Berkeley,11.83,3.75,0,0,W,E,1,0
1404,Powell,North Concord,31.47,5.55,0,0,W,E,1,0
1405,Powell,Orinda,16.22,4.15,0,0,W,E,1,0
1406,Powell,Pittsburg/Bay Pt,35.95,6,0,0,W,E,1,0
1407,Powell,Pleasant Hill,24.79,5,0,0,W,E,1,0
1408,Powell,Richmond,16.4,4.3,0,0,W,E,1,0
1409,Powell,Rockridge,10.99,3.55,0,0,W,E,1,0
1410,Powell,San Bruno,12.95,3.95,0,0,W,W,0,1
1411,Powell,SFIA,13.85,8.25,0,1,W,W,0,0
1412,Powell,San Leandro,19.4,4.15,0,0,W,E,1,0
1413,Powell,South Hayward,28.17,4.9,0,0,W,E,1,0
1414,Powell,South SF,12.28,3.6,0,0,W,W,0,1
1415,Powell,Union City,31.55,5.35,0,0,W,E,1,0
1416,Powell,Walnut Creek,23.13,4.85,0,0,W,E,1,0
1417,Powell,West Dublin,33.63,5.5,0,0,W,E,1,0
1418,Powell,West Oakland,9.09,2.9,0,0,W,E,1,0
1419,Richmond,12th St.,12.31,2.65,0,0,E,E,0,0
1420,Richmond,16th St.,18.28,4.35,0,0,E,W,1,0
1421,Richmond,19th St.,11.78,2.65,0,0,E,E,0,0
1422,Richmond,24th St.,19.42,4.4,0,0,E,W,1,0
1423,Richmond,Ashby,9.59,1.75,0,0,E,E,0,0
1424,Richmond,Balboa Park,22.03,4.6,0,0,E,W,1,0
1425,Richmond,Bay Fair,24.24,3.65,0,0,E,E,0,0
1426,Richmond,Castro Valley,26.45,3.9,0,0,E,E,0,0
1427,Richmond,Civic Center,17,4.3,0,0,E,W,1,0
1428,Richmond,Coliseum,18.64,3.15,0,0,E,E,0,0
1429,Richmond,Colma,25.01,4.7,0,0,E,W,1,1
1430,Richmond,Concord,26.89,4.3,0,0,E,E,0,0
1431,Richmond,Daly City,24.07,4.75,0,0,E,W,1,1
1432,Richmond,Berkeley,8.67,1.75,0,0,E,E,0,0
1433,Richmond,Dublin/Pleasanton,36.4,4.9,0,0,E,E,0,0
1434,Richmond,El Cerrito del Norte,2.3,1.75,0,0,E,E,0,0
1435,Richmond,El Cerrito Plaza,4.28,1.75,0,0,E,E,0,0
1436,Richmond,Embarcadero,16.25,4.3,0,0,E,W,1,0
1437,Richmond,Fremont,39.69,4.9,0,0,E,E,0,0
1438,Richmond,Fruitvale,16.34,2.95,0,0,E,E,0,0
1439,Richmond,Glen Park,21.17,4.55,0,0,E,W,1,0
1440,Richmond,Hayward,26.88,3.9,0,0,E,E,0,0
1441,Richmond,Lafayette,21.5,3.45,0,0,E,E,0,0
1442,Richmond,Lake Merritt,13.23,2.65,0,0,E,E,0,0
1443,Richmond,MacArthur,10.84,2.45,0,0,E,E,0,0
1444,Richmond,Millbrae,29.75,5.4,0,0,E,W,1,1
1445,Richmond,Montgomery,16.73,4.3,0,0,E,W,1,0
1446,Richmond,North Berkeley,7.43,1.75,0,0,E,E,0,0
1447,Richmond,North Concord,25.83,4.45,0,0,E,E,0,0
1448,Richmond,Orinda,17.79,3.1,0,0,E,E,0,0
1449,Richmond,Pittsburg/Bay Pt,30.29,4.95,0,0,E,E,0,0
1450,Richmond,Pleasant Hill,26.37,3.95,0,0,E,E,0,0
1451,Richmond,Powell,16.72,4.3,0,0,E,W,1,0
1452,Richmond,Rockridge,12.56,2.5,0,0,E,E,0,0
1453,Richmond,San Bruno,28.32,5.1,0,0,E,W,1,1
1454,Richmond,SFIA,29.22,9.35,0,1,E,W,1,0
1455,Richmond,San Leandro,21.77,3.4,0,0,E,E,0,0
1456,Richmond,South Hayward,30.55,4.15,0,0,E,E,0,0
1457,Richmond,South SF,27.65,4.9,0,0,E,W,1,1
1458,Richmond,Union City,33.92,4.6,0,0,E,E,0,0
1459,Richmond,Walnut Creek,24.71,3.75,0,0,E,E,0,0
1460,Richmond,West Dublin,35.21,4.75,0,0,E,E,0,0
1461,Richmond,West Oakland,11.32,2.8,0,0,E,E,0,0
1462,Rockridge,12th St.,3.88,1.75,0,0,E,E,0,0
1463,Rockridge,16th St.,12.61,3.7,0,0,E,W,1,0
1464,Rockridge,19th St.,3.35,1.75,0,0,E,E,0,0
1465,Rockridge,24th St.,13.75,3.75,0,0,E,W,1,0
1466,Rockridge,Ashby,1.89,1.75,0,0,E,E,0,0
1467,Rockridge,Balboa Park,16.36,3.95,0,0,E,W,1,0
1468,Rockridge,Bay Fair,14.54,2.85,0,0,E,E,0,0
1469,Rockridge,Castro Valley,16.75,3.1,0,0,E,E,0,0
1470,Rockridge,Civic Center,11.32,3.55,0,0,E,W,1,0
1471,Rockridge,Coliseum,10.05,2.1,0,0,E,E,0,0
1472,Rockridge,Colma,19.33,4.05,0,0,E,W,1,1
1473,Rockridge,Concord,18.25,3.55,0,0,E,E,0,0
1474,Rockridge,Daly City,18.4,4.1,0,0,E,W,1,1
1475,Rockridge,Berkeley,2.69,1.75,0,0,E,E,0,0
1476,Rockridge,Dublin/Pleasanton,26.7,4.15,0,0,E,E,0,0
1477,Rockridge,El Cerrito del Norte,10.63,2.2,0,0,E,E,0,0
1478,Rockridge,El Cerrito Plaza,9.32,1.95,0,0,E,E,0,0
1479,Rockridge,Embarcadero,10.58,3.55,0,0,E,W,1,0
1480,Rockridge,Fremont,31.1,4.15,0,0,E,E,0,0
1481,Rockridge,Fruitvale,7.75,1.8,0,0,E,E,0,0
1482,Rockridge,Glen Park,15.49,3.9,0,0,E,W,1,0
1483,Rockridge,Hayward,17.18,3.15,0,0,E,E,0,0
1484,Rockridge,Lafayette,9.17,2.45,0,0,E,E,0,0
1485,Rockridge,Lake Merritt,4.8,1.75,0,0,E,E,0,0
1486,Rockridge,MacArthur,1.9,1.75,0,0,E,E,0,0
1487,Rockridge,Millbrae,24.08,4.8,0,0,E,W,1,1
1488,Rockridge,Montgomery,11.06,3.55,0,0,E,W,1,0
1489,Rockridge,North Berkeley,3.84,1.75,0,0,E,E,0,0
1490,Rockridge,North Concord,20.71,3.75,0,0,E,E,0,0
1491,Rockridge,Orinda,5.46,1.75,0,0,E,E,0,0
1492,Rockridge,Pittsburg/Bay Pt,25.2,4.25,0,0,E,E,0,0
1493,Rockridge,Pleasant Hill,14.04,3.15,0,0,E,E,0,0
1494,Rockridge,Powell,11.05,3.55,0,0,E,W,1,0
1495,Rockridge,Richmond,12.19,2.5,0,0,E,E,0,0
1496,Rockridge,San Bruno,22.65,4.45,0,0,E,W,1,1
1497,Rockridge,SFIA,23.55,8.7,0,1,E,W,1,0
1498,Rockridge,San Leandro,13.18,2.5,0,0,E,E,0,0
1499,Rockridge,South Hayward,21.96,3.4,0,0,E,E,0,0
1500,Rockridge,South SF,21.98,4.25,0,0,E,W,1,1
1501,Rockridge,Union City,25.34,3.85,0,0,E,E,0,0
1502,Rockridge,Walnut Creek,12.38,2.95,0,0,E,E,0,0
1503,Rockridge,West Dublin,25.51,4,0,0,E,E,0,0
1504,Rockridge,West Oakland,4.86,1.75,0,0,E,E,0,0
1505,San Bruno,12th St.,22.9,4.25,0,0,W,E,1,1
1506,San Bruno,16th St.,13.19,3.8,0,0,W,W,0,1
1507,San Bruno,19th St.,22.37,4.25,0,0,W,E,1,1
1508,San Bruno,24th St.,12.69,3.7,0,0,W,W,0,1
1509,San Bruno,Ashby,22.8,4.45,0,0,W,E,1,1
1510,San Bruno,Balboa Park,9.79,3.35,0,0,W,W,0,1
1511,San Bruno,Bay Fair,27.16,5.2,0,0,W,E,1,1
1512,San Bruno,Castro Valley,26.27,5.45,0,0,W,E,1,1
1513,San Bruno,Civic Center,12.8,3.95,0,0,W,W,0,1
1514,San Bruno,Coliseum,28.44,4.7,0,0,W,E,1,1
1515,San Bruno,Colma,5.12,2.95,0,0,W,W,0,1
1516,San Bruno,Concord,41.18,6.15,0,0,W,E,1,1
1517,San Bruno,Daly City,8.06,2.95,0,0,W,W,0,1
1518,San Bruno,Berkeley,24.49,4.55,0,0,W,E,1,1
1519,San Bruno,Dublin/Pleasanton,40,6.45,0,0,W,E,1,1
1520,San Bruno,El Cerrito del Norte,27.02,4.9,0,0,W,E,1,1
1521,San Bruno,El Cerrito Plaza,25.71,4.75,0,0,W,E,1,1
1522,San Bruno,Embarcadero,14.02,3.95,0,0,W,W,0,1
1523,San Bruno,Fremont,34.41,6.45,0,0,W,E,1,1
1524,San Bruno,Fruitvale,26.14,4.5,0,0,W,E,1,1
1525,San Bruno,Glen Park,11.18,3.5,0,0,W,W,0,1
1526,San Bruno,Hayward,24.71,5.45,0,0,W,E,1,1
1527,San Bruno,Lafayette,32.1,5.3,0,0,W,E,1,1
1528,San Bruno,Lake Merritt,23.82,4.25,0,0,W,E,1,1
1529,San Bruno,MacArthur,21.43,4.35,0,0,W,E,1,1
1530,San Bruno,Millbrae,3.59,2.95,0,0,W,W,0,1
1531,San Bruno,Montgomery,13.68,3.95,0,0,W,W,0,1
1532,San Bruno,North Berkeley,24,4.6,0,0,W,E,1,1
1533,San Bruno,North Concord,43.64,6.35,0,0,W,E,1,1
1534,San Bruno,Orinda,28.39,5,0,0,W,E,1,1
1535,San Bruno,Pittsburg/Bay Pt,48.13,6.85,0,0,W,E,1,1
1536,San Bruno,Pleasant Hill,36.97,5.8,0,0,W,E,1,1
1537,San Bruno,Powell,13.22,3.95,0,0,W,W,0,1
1538,San Bruno,Richmond,28.58,5.1,0,0,W,E,1,1
1539,San Bruno,Rockridge,23.16,4.45,0,0,W,E,1,1
1540,San Bruno,SFIA,4.06,7,0,1,W,W,0,0
1541,San Bruno,San Leandro,30.52,4.95,0,0,W,E,1,1
1542,San Bruno,South Hayward,25.27,5.7,0,0,W,E,1,1
1543,San Bruno,South SF,3.43,2.95,0,0,W,W,0,1
1544,San Bruno,Union City,28.65,6.15,0,0,W,E,1,1
1545,San Bruno,Walnut Creek,35.31,5.65,0,0,W,E,1,1
1546,San Bruno,West Dublin,38.8,6.3,0,0,W,E,1,1
1547,San Bruno,West Oakland,21.27,4.2,0,0,W,E,1,1
1548,SFIA,12th St.,22.88,8.5,0,1,W,E,1,0
1549,SFIA,16th St.,13.16,8.15,0,1,W,W,0,0
1550,SFIA,19th St.,22.35,8.5,0,1,W,E,1,0
1551,SFIA,24th St.,11.39,8.05,0,1,W,W,0,0
1552,SFIA,Ashby,22.78,8.7,0,1,W,E,1,0
1553,SFIA,Balboa Park,11.72,7.7,0,1,W,W,0,0
1554,SFIA,Bay Fair,28.7,9.4,0,1,W,E,1,0
1555,SFIA,Castro Valley,27.8,9.65,0,1,W,E,1,0
1556,SFIA,Civic Center,12.78,8.25,0,1,W,W,0,0
1557,SFIA,Coliseum,28.42,8.95,0,1,W,E,1,0
1558,SFIA,Colma,8.83,7.3,0,1,W,W,0,0
1559,SFIA,Concord,41.16,10.4,0,1,W,E,1,0
1560,SFIA,Daly City,9.98,7.5,0,1,W,W,0,0
1561,SFIA,Berkeley,24.47,8.8,0,1,W,E,1,0
1562,SFIA,Dublin/Pleasanton,41.53,10.7,0,1,W,E,1,0
1563,SFIA,El Cerrito del Norte,27,9.15,0,1,W,E,1,0
1564,SFIA,El Cerrito Plaza,25.69,9,0,1,W,E,1,0
1565,SFIA,Embarcadero,14,8.25,0,1,W,W,0,0
1566,SFIA,Fremont,35.95,10.7,0,1,W,E,1,0
1567,SFIA,Fruitvale,26.12,8.75,0,1,W,E,1,0
1568,SFIA,Glen Park,11.16,7.85,0,1,W,W,0,0
1569,SFIA,Hayward,26.24,9.7,0,1,W,E,1,0
1570,SFIA,Lafayette,32.08,9.55,0,1,W,E,1,0
1571,SFIA,Lake Merritt,23.8,8.5,0,1,W,E,1,0
1572,SFIA,MacArthur,21.41,8.6,0,1,W,E,1,0
1573,SFIA,Millbrae,5.13,4.05,0,1,W,W,0,0
1574,SFIA,Montgomery,13.66,8.25,0,1,W,W,0,0
1575,SFIA,North Berkeley,23.98,8.85,0,1,W,E,1,0
1576,SFIA,North Concord,43.62,10.6,0,1,W,E,1,0
1577,SFIA,Orinda,28.37,9.2,0,1,W,E,1,0
1578,SFIA,Pittsburg/Bay Pt,48.11,11.05,0,1,W,E,1,0
1579,SFIA,Pleasant Hill,36.95,10.05,0,1,W,E,1,0
1580,SFIA,Powell,13.2,8.25,0,1,W,W,0,0
